word1,word2,label
cheap,mac,0
bind,wind,1
glow,tomorrow,1
star,are,1
reply,thereby,1
bold,find,0
neighborhood,par,0
bass,quite,0
old,behold,1
call,sheep,0
interface,nearby,0
railway,chromosome,0
cook,blown,0
hong,came,0
hemisphere,tone,0
told,start,0
will,prior,0
habitat,bye,0
football,wall,1
bore,hat,0
balloon,ore,0
took,sold,0
replace,arc,0
feedback,lack,1
pioneer,sincere,1
resume,steam,0
widespread,bed,1
command,finland,1
fall,hood,0
square,fill,0
pan,can,1
card,halfway,0
belong,personnel,0
square,prone,0
won,been,1
chromosome,sweet,0
will,spread,0
theme,beam,1
beam,drill,0
till,art,0
sing,childhood,0
old,tune,0
alcohol,outdoor,0
shrine,wine,1
look,guard,0
trace,case,1
blame,sealed,0
heat,down,0
last,caste,1
gear,tear,1
said,bed,1
son,anyone,1
guard,kill,0
childhood,shield,0
spray,ray,1
wrong,could,0
noon,cholesterol,0
buyer,should,0
die,base,0
mark,sheep,0
compromise,steep,0
star,thread,0
still,drill,1
blind,wind,1
syndrome,last,0
therefore,run,0
still,till,1
your,pack,0
sell,discrete,0
far,mar,1
hay,singh,0
plea,loan,0
welfare,chair,1
widespread,instead,1
gear,hormone,0
sell,gel,1
grass,noon,0
around,won,0
way,decay,1
revenue,too,1
tea,knee,1
pioneer,career,1
place,scheme,0
near,line,0
telephone,thrown,1
threshold,enrolled,1
cheap,steep,1
benign,combine,1
gold,sold,1
beam,team,1
say,clay,1
tan,before,0
place,case,1
quo,clark,0
hood,good,1
breakdown,spring,0
too,new,1
arise,allies,1
rode,ignore,0
asleep,das,0
lack,crack,1
still,limestone,0
spite,fight,1
hall,sustain,0
polite,unite,1
find,hall,0
core,four,1
anyone,one,1
syndrome,textbook,0
extreme,regime,1
seminar,mar,1
game,shame,1
prayer,there,1
wrong,recognize,0
slow,toe,1
revealed,courtyard,0
parallel,mar,0
guard,noon,0
thirteen,jean,1
outdoor,wore,1
concealed,resigned,0
obey,clay,1
crew,caste,0
widespread,ted,1
tone,arc,0
restore,shown,0
prize,allies,1
pan,than,1
revealed,shield,1
brown,immune,0
son,one,1
load,marine,0
likewise,otherwise,1
hong,plain,0
stand,band,1
far,midnight,0
asleep,rode,0
machine,format,0
band,steam,0
small,cholesterol,1
blown,hormone,1
personnel,balloon,0
counterpart,blind,0
down,song,0
small,call,1
should,team,0
prior,wire,1
questionnaire,care,1
park,occupy,0
today,contrast,0
hong,strand,0
syndrome,treat,0
ing,wing,1
immune,moon,1
find,land,0
brazil,jack,0
tear,career,1
resigned,sweep,0
grey,look,0
took,stream,0
son,brace,0
satellite,might,1
you,cell,0
throne,own,1
cholesterol,steep,0
unite,fell,0
degree,knee,1
guru,ahead,0
done,anyone,1
arc,remark,1
bread,same,0
yield,regime,0
alas,assign,0
enterprise,rebel,0
clan,vaccine,0
extreme,outlook,0
gas,year,0
dean,nine,0
corps,feedback,0
declined,shell,0
instead,head,1
array,singh,0
stood,june,0
ore,ignore,1
desire,could,0
brown,land,0
ran,van,1
until,track,0
grey,fulfill,0
grand,expand,1
clark,chromosome,0
see,sea,1
mean,gene,1
otherwise,told,0
strain,lane,1
steam,stream,1
supreme,seminar,0
shield,buyer,0
unite,insight,1
last,been,0
blame,claim,1
courtyard,seminar,0
mass,arc,0
spray,sincere,0
syndrome,throne,0
tea,require,0
understand,expand,1
higher,entire,1
park,keen,0
load,leap,0
theme,cart,0
bone,down,0
syndrome,crown,0
took,node,0
far,jar,1
bass,ass,1
chair,till,0
fame,apart,0
card,courtyard,1
beam,steam,1
complete,discrete,1
run,gun,1
revenue,new,1
past,forecast,1
sight,knight,1
repeat,eat,1
allies,site,0
part,art,1
blast,bone,0
everyday,who,0
there,furthermore,0
took,mat,0
play,contrast,0
prepare,tear,1
lean,claim,0
nat,compete,0
severe,dear,1
thrown,combine,0
drill,fill,1
stack,merchandise,0
shook,spine,0
restore,mark,0
size,bone,0
complete,sustain,0
loan,hormone,1
mean,belong,0
childhood,coup,0
bite,highlight,1
remark,chain,0
chi,ally,1
all,fall,1
someone,guard,0
cone,alone,1
shoe,aware,0
son,spring,0
jean,keen,1
three,flight,0
scene,yield,0
acquire,look,0
steam,scheme,1
stream,done,0
replace,cone,0
fleet,spine,0
degree,still,0
entire,brace,0
though,rise,0
yield,seminar,0
song,mode,0
yield,scan,0
three,football,0
sand,screw,0
far,understood,0
seen,ran,0
assign,delight,0
flat,sheep,0
than,everyone,1
someone,gun,1
toe,eat,0
scheme,brand,0
june,free,0
format,mat,1
below,micro,1
domain,crack,0
before,courtyard,0
own,welfare,0
jack,trace,0
mankind,between,0
could,zone,0
small,confined,0
try,supply,1
divine,combine,1
counterpart,downtown,0
fed,led,1
sincere,shear,1
screw,sue,1
floor,declined,0
embrace,everywhere,0
overhead,will,0
brown,brass,0
divine,mine,1
hygiene,lean,1
shadow,portfolio,1
bind,game,0
buyer,free,0
joe,despite,0
eat,corps,0
buffalo,undergo,1
assign,line,1
drill,mill,1
vaccine,screen,1
assigned,resigned,1
clark,remark,1
resigned,forecast,0
overhead,swing,0
offspring,fulfill,0
stack,attack,1
jane,retain,1
acquire,art,0
folklore,cor,1
should,good,1
fame,came,1
belong,wrong,1
beer,premier,1
clark,midnight,0
clean,scene,1
took,cook,1
overnight,afternoon,0
hall,pat,0
took,shook,1
tone,everything,0
outlined,radar,0
define,crystalline,1
crack,jack,1
stood,concrete,0
sheep,queen,0
lee,install,0
remind,bind,1
delight,invite,1
chromosome,lane,0
card,receipt,0
repeat,plane,0
small,concrete,0
prior,node,0
tan,clan,1
modify,gel,0
everyday,clay,1
near,stand,0
code,mode,1
tall,football,1
scan,shadow,0
feedback,pack,1
downtown,gas,0
shield,courtyard,0
seminar,tone,0
pay,pray,1
likelihood,vast,0
meet,fleet,1
shadow,park,0
lee,beat,0
row,grow,1
combined,defined,1
sight,fill,0
downtown,cook,0
embrace,place,1
textbook,outlook,1
declare,unaware,1
prize,minimize,1
prepare,aware,1
questionnaire,wear,1
wind,fold,0
cardiac,stack,1
cream,esteem,1
crown,bill,0
neighborhood,away,0
seminar,railroad,0
pie,shy,1
mill,good,0
knee,alone,0
alkaline,stood,0
alas,pass,1
dry,supply,1
stay,hemisphere,0
bye,thereby,1
thrown,hormone,1
grow,prize,0
remain,campaign,1
string,bat,0
amplifier,buyer,1
pace,chase,1
guard,should,0
grass,gas,1
stack,hell,0
mankind,white,0
display,anyway,1
finland,syndrome,0
saline,son,0
mat,pat,1
june,seen,0
chase,place,1
rat,stream,0
esteem,beam,1
comply,before,0
yield,ass,0
your,store,1
hold,behold,1
trace,replace,1
combine,decline,1
pro,nat,0
cast,mat,0
yard,scheme,0
breakdown,vast,0
das,remind,0
brown,nine,0
scan,san,1
tissue,band,0
protein,pass,0
understand,das,0
anyway,ass,0
blind,neat,0
look,courtyard,0
ann,fame,0
behold,shield,0
prior,combined,0
workplace,lean,0
wing,wind,0
mold,entire,0
contrast,hart,0
mat,star,0
afternoon,entire,0
leap,aware,0
protocol,bass,0
call,recall,1
farewell,rode,0
design,sealed,0
balloon,mark,0
for,swing,0
though,park,0
workplace,knee,0
decree,she,1
supply,thereby,1
start,train,0
anywhere,took,0
concealed,belong,0
discrete,design,0
song,decree,0
arc,format,0
expand,reservoir,0
mass,scheme,0
clark,spell,0
design,pine,1
space,moon,0
tune,far,0
jack,sight,0
will,handbook,0
spell,jack,0
ran,ted,0
bark,case,0
grass,tree,0
last,contrast,1
hart,run,0
fat,resume,0
way,unaware,0
been,everyone,1
pie,comply,1
train,run,0
claim,ring,0
threshold,plane,0
childhood,shook,0
fear,severe,1
scan,war,0
asleep,slight,0
sign,hook,0
still,gas,0
balloon,buyer,0
fall,are,0
shame,wall,0
guard,hart,0
shrine,pine,1
sphere,beer,1
telephone,tone,1
past,caste,1
football,campaign,0
undergo,otto,1
pack,black,1
contain,brain,1
bite,flight,1
between,concealed,0
bind,toe,0
you,residue,1
new,will,0
nowhere,hardware,1
gel,parallel,1
outlined,combined,1
brazil,well,0
habitat,few,0
white,took,0
far,bar,1
acquire,desire,1
keep,art,0
crew,true,1
bold,keep,0
merchandise,white,0
could,hood,1
hardware,unfair,1
along,amplifier,0
analyze,bye,0
scan,case,0
sigh,inland,0
hello,regard,0
you,shook,0
combined,overhead,0
down,kill,0
exercise,otherwise,1
one,wheat,0
ally,specify,1
exercise,sheep,0
remark,resume,0
obey,pay,1
cardiac,attack,1
combat,format,1
down,brown,1
dare,corps,0
clan,than,1
phone,install,0
divine,explain,0
syndrome,steep,0
residue,who,1
regime,supreme,1
ann,forecast,0
class,gas,1
tray,hey,1
attain,mat,0
brand,asleep,0
identify,eye,1
esteem,mode,0
farewell,cell,1
polite,copyright,1
hong,stain,0
likewise,compare,0
claim,long,0
hold,bass,0
know,photo,1
bring,bat,0
fan,class,0
apply,afternoon,0
fame,bass,0
grown,telephone,1
grey,gay,1
class,mass,1
noon,park,0
install,prior,0
knee,thee,1
node,upright,0
shield,sea,0
modify,apply,1
buyer,acquire,1
same,brand,0
span,cook,0
tall,alcohol,1
thing,hook,0
till,mill,1
thrown,acquire,0
audio,moon,0
pine,mine,1
explore,ignore,1
yield,trace,0
benign,hong,0
desire,saline,0
chromosome,fell,0
farewell,rebel,1
kind,remind,1
railroad,code,1
upright,flight,1
than,crown,0
would,blame,0
sustain,contain,1
seen,crown,0
war,fear,0
stream,breakdown,0
gay,yard,0
understood,contrast,0
fat,park,0
line,combine,1
statue,hitherto,1
wore,for,1
shy,immune,0
ass,steep,0
old,before,0
resigned,led,0
store,four,1
breakdown,cart,0
courtyard,spring,0
wheat,same,0
code,part,0
came,aim,1
plea,bar,0
hygiene,keen,1
fight,insight,1
higher,sold,0
lie,ally,1
cheap,gland,0
until,copyright,0
tear,frontier,1
tomorrow,around,0
advise,analyze,1
ill,hood,0
bring,singh,1
took,hook,1
fan,shy,0
flat,bat,1
prior,require,1
likelihood,could,1
buy,micro,0
shield,ill,0
show,grow,1
anyone,surprise,0
took,fleet,0
radar,shame,0
saline,essay,0
delight,clark,0
par,mar,1
own,amplifier,0
tone,hormone,1
pass,understand,0
thing,anything,1
likelihood,neighborhood,1
understand,band,1
maintain,explain,1
desire,buyer,1
noon,clan,0
near,characterize,0
anyone,demand,0
assigned,shear,0
pine,genuine,1
noon,guarantee,0
hart,sealed,0
campaign,sea,0
loan,outdoor,0
thirteen,machine,1
that,there,0
four,before,1
assigned,designed,1
pro,hello,1
sustain,reign,1
noun,downtown,1
zone,arc,0
ing,jay,0
ton,yield,0
shield,tree,0
shed,widespread,1
brass,last,1
june,jay,0
habitat,ban,0
along,mar,0
radio,throw,1
desire,ban,0
shadow,micro,1
june,eat,0
syndrome,more,0
undergo,hygiene,0
chain,grain,1
childhood,stood,1
hygiene,stand,0
resigned,place,0
crystalline,mine,1
span,retreat,0
door,ton,0
far,exercise,0
stand,finland,1
kill,ill,1
wheat,repeat,1
find,game,0
beer,agree,0
fifteen,forecast,0
dare,sat,0
forecast,vast,1
same,shame,1
receipt,breakdown,0
delay,prey,1
feedback,stack,1
resigned,specify,0
last,supreme,0
brass,understood,0
copyright,highlight,1
cast,regime,0
nor,clue,0
seminar,par,1
spell,farewell,1
apply,sheep,0
vain,remain,1
apart,art,1
realize,tall,0
rolled,extreme,0
everything,past,0
track,noon,0
convey,today,1
ton,along,0
alas,gas,1
interview,cast,0
machine,say,0
mere,shear,1
same,radar,0
hotel,hell,1
hitherto,due,1
campaign,defined,0
you,view,1
lack,fun,0
sheet,seat,1
card,baseball,0
band,strand,1
asleep,run,0
railroad,treat,0
array,resume,1
part,chart,1
baseball,overall,1
threshold,mold,1
place,bass,1
aware,strand,0
install,tall,1
suite,compete,1
surprise,therefore,0
anything,chromosome,0
defeat,fifteen,0
size,emphasize,1
tell,strand,0
mark,race,0
inland,expand,1
sheet,beat,1
card,grass,0
enterprise,exercise,1
fulfill,parallel,0
strain,attain,1
sleep,keep,1
are,seminar,1
mac,track,1
said,attack,0
outline,divine,1
bay,game,0
crew,coup,1
holiday,away,1
bat,nat,1
atmosphere,gay,0
start,still,0
show,owe,1
corps,for,1
cholesterol,recall,1
contain,das,0
ill,skill,1
hook,sat,0
heat,away,0
game,same,1
skill,kill,1
belong,along,1
advise,song,0
rebel,premier,0
clark,hygiene,0
concrete,complete,1
should,toe,0
sat,combat,1
interface,space,1
cart,still,0
genuine,came,0
inland,land,1
should,steep,0
dean,track,0
spine,premier,0
belong,where,0
bar,football,0
comprise,minimize,1
card,machine,0
tall,fall,1
require,should,0
stream,beam,1
gas,part,0
essay,leap,0
comprise,courtyard,0
meet,suite,1
load,brand,0
lie,tie,1
ill,contrast,0
analyze,been,0
quo,seen,0
dead,crystalline,0
despite,appetite,1
where,fare,1
well,long,0
ann,seen,0
fear,crown,0
said,spread,1
wing,prayer,0
offspring,arc,0
bay,same,0
defeat,sheer,0
shook,handbook,1
corps,floor,1
explain,attain,1
two,one,0
meet,see,0
gay,offspring,0
farewell,site,0
sell,leap,0
steam,brand,0
load,bowed,1
beat,repeat,1
ran,can,1
same,thirteen,0
park,gold,0
clean,forecast,0
sheep,higher,0
noun,bread,0
nine,pass,0
peer,frontier,1
play,gay,1
mean,cook,0
slow,begun,0
grass,mass,1
campaign,base,0
say,gay,1
start,benign,0
spring,wore,0
concrete,prayer,0
interface,pack,0
understand,spine,0
shield,bore,0
blown,there,0
shed,ahead,1
fill,cast,0
led,bed,1
fly,new,0
none,plea,0
attack,pack,1
pack,jack,1
bass,entire,0
quite,guard,0
can,moon,0
long,grace,0
hygiene,lane,0
eat,anything,0
declined,bone,0
bark,remark,1
bill,pine,0
remain,install,0
jar,took,0
upright,sealed,0
thee,sea,1
blown,last,0
spare,leap,0
apart,forecast,0
stream,marine,0
retreat,household,0
down,breakdown,1
hong,pass,0
flow,done,0
blame,knight,0
rainfall,repair,0
three,plea,1
guarantee,utilize,0
skill,bill,1
gas,lack,0
wind,ban,0
old,sold,1
load,hart,0
instead,saline,0
household,park,0
seminar,fight,0
specify,identify,1
spell,parallel,1
esteem,share,0
pie,imply,1
mac,black,1
personnel,emphasize,0
plan,pay,0
keep,again,0
sweep,bay,0
ally,screen,0
overall,fan,0
rat,replace,0
cast,fame,0
apart,mat,0
knight,despite,1
frontier,trace,0
amplifier,sweep,0
radio,slow,1
syndrome,spell,0
understood,syndrome,0
park,routine,0
zone,everyone,0
crown,noun,1
episode,crown,0
buyer,potato,0
understood,stood,1
gas,bass,1
gun,june,0
limestone,throne,1
farewell,dwell,1
along,song,1
hotel,you,0
last,until,0
band,command,1
tear,smart,0
cook,look,1
crystalline,seem,0
would,blast,0
ring,sign,0
behind,designed,1
sleep,defined,0
can,therefore,0
thee,gain,0
last,shook,0
sheep,campaign,0
code,load,1
singh,hall,0
syndrome,would,0
four,floor,1
drain,brazil,0
mat,mold,0
mark,clark,1
along,wrong,1
prepare,share,1
base,explore,0
feedback,downtown,0
regard,cook,0
fame,throne,0
past,today,0
mere,disappear,1
all,sweet,0
routine,reservoir,0
singh,string,1
lead,are,0
fleet,sheet,1
seem,scheme,1
lead,dan,0
anyone,theme,0
down,receipt,0
combine,nat,0
joe,came,0
guarantee,guard,0
kind,chromosome,0
few,bark,0
ally,attack,0
spine,behind,0
nowhere,welfare,1
gold,household,1
keep,same,0
moon,dwell,0
caste,allies,0
free,bone,0
sealed,knight,0
belong,hong,1
regime,shield,0
syndrome,june,0
small,baseball,1
ing,anyone,0
surprise,likewise,1
frame,remark,0
due,won,0
delay,copyright,0
old,overhead,0
park,bark,1
disappear,guard,0
football,outlook,0
outlined,bill,0
neighborhood,good,1
bill,supreme,0
meet,hell,0
extreme,revealed,0
bread,cell,0
incomplete,prone,0
yard,concealed,0
asleep,meet,0
repair,vaccine,0
compromise,elsewhere,0
everyone,neighborhood,0
acquire,amplifier,1
contrast,game,0
shield,game,0
near,still,0
contain,unknown,0
campaign,explain,1
stand,statue,0
meat,flame,0
line,extreme,0
stack,black,1
brace,bass,1
concealed,habitat,0
syndrome,fame,0
spring,corps,0
few,too,1
grass,mat,0
cell,grand,0
textbook,buyer,0
dear,premier,1
ring,wing,1
mark,episode,0
done,acquire,0
wire,buyer,1
belong,delight,0
designed,lined,1
site,japan,0
railroad,keen,0
fair,node,0
jar,bass,0
alas,sealed,0
yard,protein,0
that,mat,1
crown,das,0
steep,episode,0
wrong,nine,0
contrast,vast,1
brown,claim,0
again,explain,1
bold,syndrome,0
kind,higher,0
string,prior,0
mar,smell,0
two,sue,1
crew,hat,0
cardiac,jack,1
invite,dead,0
courtyard,par,0
mankind,declined,1
ann,san,1
shrine,genuine,1
farewell,bark,0
race,span,0
bark,elsewhere,0
mankind,behold,0
span,fan,1
black,railroad,0
sat,pat,1
cone,phone,1
interfere,sincere,1
noun,would,0
shook,tissue,0
wind,pain,0
shield,hook,0
cholesterol,overall,1
immune,tune,1
downtown,down,1
shy,apply,1
chi,bass,0
seem,supreme,1
trace,refined,0
verify,comply,1
should,neighborhood,1
dye,sincere,0
likelihood,hood,1
enrolled,bold,1
seem,reality,0
interview,true,1
railroad,node,1
arc,cream,0
grace,pace,1
smell,fell,1
fed,concrete,0
chase,football,0
thee,spell,0
smell,cell,1
gas,spell,0
flame,contain,0
span,ran,1
asleep,courtyard,0
yard,highlight,0
incomplete,fled,0
outlined,san,0
episode,game,0
shield,rode,0
ann,brazil,0
tone,well,0
remind,yield,0
combine,card,0
chase,agree,0
personnel,breakdown,0
chromosome,thread,0
supply,modify,1
amplifier,hire,1
hood,should,1
beat,class,0
chart,combat,0
one,card,0
took,combined,0
hey,few,0
load,shoe,0
pat,designed,0
brand,right,0
door,pour,1
spring,supreme,0
understand,shown,0
fifteen,would,0
ill,still,1
find,mankind,1
same,das,0
blame,ore,0
chair,leap,0
kill,counterpart,0
you,pro,0
disappear,year,1
cardiac,park,0
anywhere,part,0
seminar,wheat,0
alone,throne,1
bass,brand,0
clue,grace,0
outlined,blind,1
counterpart,farewell,0
arise,analyze,1
mere,sphere,1
syndrome,card,0
appetite,shield,0
crack,store,0
smell,format,0
fan,pan,1
dwell,cell,1
dan,pass,0
childhood,good,1
find,race,0
obtain,gold,0
assigned,lined,1
resume,display,1
behind,resigned,1
alkaline,more,0
dwell,fell,1
why,neighborhood,0
studio,otto,1
rolled,along,0
par,one,0
install,write,0
load,japan,0
done,arc,0
own,wrong,0
threshold,that,0
bay,are,0
saline,vast,0
balloon,led,0
hotel,degree,0
aim,same,1
episode,load,1
cart,combat,0
bark,arc,1
sigh,drill,0
tune,cart,0
tomorrow,shield,0
install,base,0
hay,pay,1
site,anything,0
art,characterize,0
bye,near,0
bring,fat,0
guard,syndrome,0
three,marine,0
prize,gene,0
replace,pace,1
chair,aware,1
compare,dare,1
site,finite,1
star,bar,1
smart,tree,0
yield,install,0
divine,anyway,0
attack,track,1
sealed,outlook,0
mass,pass,1
bill,belong,0
though,pro,1
all,fled,0
shook,chair,0
likelihood,satellite,0
comprise,arc,0
three,she,1
